Source,Target,count,Type,Weight
CRISISLEX_C07_SAFETY,CRISISLEX_CRISISLEXREC,93106,Undirected,0.00277452002109
CRISISLEX_C07_SAFETY,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,138733,Undirected,0.00413418561731
CRISISLEX_C07_SAFETY,WB_678_DIGITAL_GOVERNMENT,138733,Undirected,0.00413418561731
CRISISLEX_C07_SAFETY,USPEC_POLITICS_GENERAL1,90843,Undirected,0.00270708356363
CRISISLEX_C07_SAFETY,WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,106455,Undirected,0.00317231466119
CRISISLEX_C07_SAFETY,USPEC_POLICY1,167442,Undirected,0.00498970185994
CRISISLEX_C07_SAFETY,UNGP_FORESTS_RIVERS_OCEANS,177739,Undirected,0.00529654817121
CRISISLEX_C07_SAFETY,EPU_ECONOMY_HISTORIC,133043,Undirected,0.00396462598722
CRISISLEX_C07_SAFETY,LEADER,138383,Undirected,0.00412375576309
CRISISLEX_C07_SAFETY,WB_840_JUSTICE,112521,Undirected,0.00335307893469
CRISISLEX_C07_SAFETY,WB_694_BROADCAST_AND_MEDIA,113871,Undirected,0.00339330837241
CRISISLEX_C07_SAFETY,TAX_FNCACT_HACKERS,4067,Undirected,0.000121194906083
CRISISLEX_C07_SAFETY,WB_831_GOVERNANCE,143708,Undirected,0.00428243854521
CRISISLEX_C07_SAFETY,ARMEDCONFLICT,118844,Undirected,0.00354150170114
CRISISLEX_C07_SAFETY,WB_1014_CRIMINAL_JUSTICE,164596,Undirected,0.0049048922453
CRISISLEX_C07_SAFETY,WB_2433_CONFLICT_AND_VIOLENCE,191520,Undirected,0.00570721623138
CRISISLEX_C07_SAFETY,LEGISLATION,132290,Undirected,0.00394218690084
CRISISLEX_C07_SAFETY,TAX_FNCACT_PRESIDENT,123454,Undirected,0.00367887778106
CRISISLEX_C07_SAFETY,WB_832_ANTI_CORRUPTION,135201,Undirected,0.0040289334884
CRISISLEX_C07_SAFETY,SECURITY_SERVICES,137715,Undirected,0.00410384964131
CRISISLEX_C07_SAFETY,KILL,103466,Undirected,0.00308324370612
CRISISLEX_C07_SAFETY,SOC_GENERALCRIME,132086,Undirected,0.00393610778581
CYBER_ATTACK,WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,10365,Undirected,0.000308872682948
CYBER_ATTACK,WB_696_PUBLIC_SECTOR_MANAGEMENT,7908,Undirected,0.000235655106296
CYBER_ATTACK,GENERAL_GOVERNMENT,7033,Undirected,0.000209580470736
CYBER_ATTACK,USPEC_POLICY1,6943,Undirected,0.000206898508221
CYBER_ATTACK,EPU_ECONOMY_HISTORIC,6562,Undirected,0.000195544866909
CYBER_ATTACK,MEDIA_MSM,5817,Undirected,0.000173344177203
CYBER_ATTACK,EPU_POLICY_GOVERNMENT,5140,Undirected,0.000153169859176
CYBER_ATTACK,MANMADE_DISASTER_IMPLIED,1471,Undirected,4.38351873244e-05
CYBER_ATTACK,WB_831_GOVERNANCE,4626,Undirected,0.000137852873258
CYBER_ATTACK,ARMEDCONFLICT,4541,Undirected,0.000135319908661
CYBER_ATTACK,EPU_CATS_MIGRATION_FEAR_FEAR,4302,Undirected,0.000128197808205
CYBER_ATTACK,LEGISLATION,4284,Undirected,0.000127661415702
CYBER_ATTACK,WB_832_ANTI_CORRUPTION,4228,Undirected,0.000125992639026
